loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,fico_range_low,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,out_prncp,total_rec_int,total_rec_late_fee,recoveries,last_pymnt_amnt,last_fico_range_high,collections_12_mths_ex_med,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,inq_fi,total_cu_tl,inq_last_12m,avg_cur_bal,bc_open_to_buy,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_tl,num_il_tl,num_tl_90g_dpd_24m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,loan_status
8000.0,11.99,35000.0,10.12,0.0,720.0,1.0,31.0,10.0,0.0,6352.0,26.9,23.0,0.0,1404.24,0.0,0.0,3041.24,694.0,0.0,0.0,6352.0,2.0,0.0,0.0,0.0,71.0,0.0,75.0,2.0,2.0,2340.0,27.0,0.0,0.0,1.0,635.0,2180.0,0.0,0.0,98.0,193.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,9.0,11.0,2.0,0.0,100.0,0.0,0.0,1
15000.0,16.59,55000.0,10.17,0.0,660.0,1.0,29.0,13.0,0.0,9419.0,54.4,22.0,0.0,5410.49,36.94,1275.31,387.96,549.0,0.0,0.0,22026.0,1.0,2.0,0.0,0.0,53.0,12607.0,126.0,1.0,2.0,1505.0,81.0,0.0,0.0,1.0,1694.0,457.0,0.0,0.0,159.0,117.0,2.0,2.0,0.0,24.0,4.0,1.0,4.0,10.0,4.0,8.0,0.0,90.9,0.0,0.0,1
21600.0,8.49,60000.0,17.42,0.0,685.0,0.0,31.0,10.0,0.0,11037.0,67.7,22.0,0.0,2429.93,0.0,0.0,10420.2,634.0,0.0,0.0,132095.0,0.0,2.0,0.0,0.0,25.0,9500.0,51.0,1.0,1.0,2020.0,59.0,0.0,1.0,0.0,13210.0,1168.0,0.0,0.0,77.0,97.0,8.0,8.0,1.0,25.0,5.0,0.0,4.0,6.0,9.0,5.0,0.0,100.0,0.0,0.0,1
12000.0,9.17,105000.0,16.86,1.0,670.0,0.0,22.0,12.0,0.0,11143.0,34.1,29.0,0.0,1711.61,0.0,0.0,2632.94,714.0,0.0,7259.0,242572.0,1.0,4.0,1.0,1.0,10.0,82665.0,88.0,4.0,6.0,1354.0,39.0,0.0,6.0,4.0,20214.0,10817.0,0.0,0.0,261.0,283.0,6.0,6.0,4.0,10.0,10.0,4.0,5.0,7.0,7.0,11.0,0.0,80.8,0.0,0.0,1
28000.0,7.91,102000.0,21.05,1.0,700.0,2.0,19.0,24.0,0.0,55427.0,39.9,48.0,0.0,3442.34,0.0,0.0,5185.3,724.0,0.0,0.0,150054.0,1.0,1.0,0.0,0.0,111.0,6680.0,35.0,1.0,3.0,16167.0,39.0,0.0,1.0,2.0,6252.0,55623.0,0.0,0.0,208.0,442.0,3.0,3.0,3.0,3.0,0.0,0.0,6.0,7.0,21.0,8.0,0.0,97.9,0.0,0.0,1
6400.0,11.48,33000.0,15.6,0.0,685.0,0.0,75.0,9.0,1.0,5707.0,56.5,18.0,0.0,1077.37,0.0,0.0,2411.52,694.0,0.0,0.0,21252.0,0.0,3.0,1.0,1.0,11.0,15545.0,83.0,1.0,3.0,967.0,74.0,2.0,0.0,4.0,2657.0,90.0,0.0,0.0,92.0,150.0,7.0,7.0,1.0,7.0,7.0,2.0,2.0,5.0,6.0,5.0,0.0,88.9,1.0,0.0,1
15000.0,9.17,48000.0,12.2,0.0,680.0,0.0,31.0,10.0,1.0,8588.0,60.1,11.0,0.0,2195.48,0.0,0.0,477.93,734.0,0.0,0.0,15450.0,0.0,1.0,0.0,1.0,16.0,6862.0,86.0,0.0,0.0,2623.0,69.0,2.0,0.0,0.0,1717.0,1293.0,0.0,0.0,135.0,310.0,26.0,16.0,0.0,51.0,17.0,0.0,4.0,7.0,5.0,2.0,0.0,100.0,1.0,0.0,1
13000.0,7.91,70000.0,26.32,0.0,710.0,0.0,31.0,10.0,0.0,13025.0,40.6,27.0,0.0,1123.16,0.0,0.0,8034.84,764.0,0.0,0.0,100336.0,0.0,5.0,1.0,5.0,8.0,87311.0,92.0,1.0,3.0,7705.0,74.0,3.0,0.0,3.0,10034.0,6270.0,0.0,0.0,76.0,77.0,11.0,8.0,0.0,11.0,8.0,0.0,2.0,5.0,2.0,20.0,0.0,100.0,0.0,0.0,1
10000.0,13.44,80000.0,15.56,1.0,670.0,1.0,31.0,9.0,1.0,8297.0,57.0,24.0,0.0,2189.39,0.0,0.0,340.61,619.0,0.0,0.0,47467.0,2.0,2.0,1.0,1.0,2.0,39170.0,97.0,4.0,7.0,4832.0,57.0,0.0,1.0,4.0,5274.0,4500.0,0.0,0.0,148.0,114.0,0.0,0.0,3.0,10.0,2.0,1.0,2.0,7.0,3.0,8.0,1.0,79.0,1.0,0.0,1
24800.0,7.91,95000.0,14.76,0.0,765.0,0.0,31.0,14.0,0.0,29719.0,34.3,24.0,0.0,1107.62,0.0,0.0,21278.15,804.0,0.0,0.0,197541.0,1.0,1.0,1.0,1.0,6.0,15660.0,91.0,0.0,3.0,6911.0,44.0,0.0,3.0,0.0,16462.0,88446.0,0.0,0.0,158.0,281.0,20.0,6.0,4.0,20.0,5.0,0.0,6.0,8.0,9.0,3.0,0.0,100.0,0.0,0.0,1
12000.0,10.78,56000.0,25.98,0.0,705.0,0.0,31.0,7.0,1.0,3114.0,28.6,15.0,0.0,1620.57,0.0,0.0,259.6,554.0,0.0,0.0,42392.0,1.0,3.0,1.0,2.0,3.0,39278.0,76.0,0.0,2.0,1024.0,68.0,0.0,2.0,1.0,6056.0,6815.0,0.0,0.0,199.0,105.0,20.0,3.0,0.0,22.0,6.0,0.0,2.0,3.0,4.0,9.0,0.0,100.0,1.0,0.0,1
10800.0,8.49,96000.0,12.25,0.0,695.0,2.0,62.0,17.0,0.0,37430.0,49.1,26.0,4873.81,2036.15,0.0,0.0,221.53,549.0,0.0,0.0,231437.0,1.0,0.0,0.0,0.0,80.0,0.0,75.0,1.0,6.0,9311.0,45.0,1.0,1.0,3.0,13614.0,23757.0,0.0,0.0,131.0,110.0,3.0,3.0,4.0,14.0,3.0,1.0,7.0,10.0,11.0,2.0,0.0,96.0,0.0,0.0,0
15000.0,11.99,65000.0,17.56,0.0,665.0,0.0,54.0,9.0,0.0,13028.0,88.3,16.0,0.0,183.46,0.0,0.0,15208.44,769.0,0.0,0.0,231860.0,0.0,0.0,0.0,0.0,30.0,22525.0,74.0,0.0,2.0,2839.0,78.0,3.0,1.0,2.0,25762.0,295.0,0.0,0.0,99.0,136.0,13.0,13.0,1.0,28.0,11.0,0.0,2.0,7.0,3.0,4.0,0.0,92.3,0.0,0.0,1
24000.0,5.32,120000.0,15.82,0.0,725.0,1.0,31.0,13.0,0.0,42613.0,35.4,31.0,0.0,1138.94,0.0,0.0,17199.22,779.0,0.0,0.0,470657.0,1.0,1.0,0.0,0.0,32.0,4403.0,18.0,1.0,3.0,18758.0,33.0,0.0,0.0,1.0,39221.0,73787.0,0.0,0.0,126.0,135.0,2.0,2.0,1.0,2.0,3.0,0.0,7.0,7.0,18.0,7.0,0.0,100.0,0.0,0.0,1
2000.0,13.44,75600.0,10.17,1.0,685.0,0.0,16.0,5.0,0.0,15568.0,92.7,19.0,0.0,437.46,0.0,0.0,67.49,589.0,0.0,192.0,161917.0,1.0,2.0,1.0,3.0,1.0,989.0,56.0,0.0,1.0,15568.0,89.0,0.0,0.0,0.0,32383.0,1232.0,0.0,0.0,160.0,243.0,14.0,1.0,4.0,204.0,14.0,0.0,1.0,1.0,4.0,9.0,0.0,78.9,0.0,0.0,1
22600.0,15.77,53867.0,25.31,0.0,675.0,2.0,31.0,33.0,0.0,23959.0,53.5,46.0,0.0,3051.11,0.0,0.0,44.1,499.0,0.0,0.0,204160.0,2.0,17.0,1.0,6.0,4.0,180201.0,109.0,4.0,4.0,2097.0,97.0,0.0,4.0,4.0,6187.0,4034.0,0.0,0.0,135.0,90.0,6.0,4.0,0.0,6.0,1.0,0.0,3.0,11.0,8.0,25.0,0.0,100.0,0.0,0.0,1
13500.0,23.13,50000.0,25.3,0.0,660.0,3.0,31.0,17.0,1.0,10292.0,23.0,21.0,0.0,4343.57,0.0,907.31,523.5,594.0,0.0,0.0,26347.0,7.0,1.0,1.0,1.0,7.0,16055.0,92.0,9.0,12.0,5804.0,23.0,1.0,0.0,6.0,1549.0,3272.0,0.0,0.0,165.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,16.0,9.0,4.0,0.0,95.0,1.0,0.0,1
6000.0,10.78,66000.0,19.96,1.0,695.0,1.0,6.0,11.0,0.0,3731.0,23.9,28.0,0.0,863.92,0.0,1203.0,195.81,569.0,0.0,0.0,287417.0,1.0,3.0,1.0,2.0,5.0,25459.0,69.0,0.0,1.0,2060.0,56.0,1.0,1.0,8.0,26129.0,3290.0,0.0,0.0,159.0,337.0,15.0,5.0,1.0,89.0,0.0,0.0,3.0,4.0,12.0,8.0,0.0,96.3,0.0,0.0,1
20000.0,9.8,84000.0,23.27,0.0,690.0,1.0,31.0,12.0,0.0,23257.0,63.4,40.0,2232.04,4296.39,0.0,0.0,422.98,624.0,0.0,0.0,142068.0,3.0,3.0,0.0,0.0,32.0,27136.0,43.0,2.0,4.0,7633.0,54.0,0.0,0.0,2.0,11839.0,3618.0,0.0,0.0,169.0,177.0,5.0,5.0,4.0,19.0,5.0,0.0,3.0,7.0,9.0,19.0,0.0,100.0,0.0,0.0,0
5000.0,6.49,55000.0,29.15,0.0,700.0,0.0,31.0,9.0,1.0,11449.0,42.2,15.0,0.0,511.46,0.0,0.0,152.92,734.0,0.0,0.0,56358.0,1.0,3.0,1.0,3.0,12.0,44909.0,59.0,1.0,1.0,4734.0,48.0,0.0,4.0,1.0,6262.0,6432.0,0.0,0.0,99.0,96.0,4.0,4.0,0.0,4.0,12.0,0.0,3.0,6.0,3.0,9.0,0.0,100.0,1.0,0.0,1
20000.0,7.49,100000.0,12.18,0.0,735.0,0.0,31.0,9.0,0.0,44737.0,46.8,18.0,0.0,2376.95,31.1,0.0,4.32,689.0,0.0,0.0,227847.0,1.0,1.0,0.0,0.0,51.0,3179.0,20.0,1.0,1.0,15023.0,43.0,0.0,3.0,0.0,28481.0,32528.0,0.0,0.0,147.0,197.0,4.0,4.0,2.0,4.0,5.0,0.0,4.0,5.0,7.0,6.0,0.0,100.0,0.0,0.0,1
12000.0,9.8,103000.0,18.54,1.0,680.0,0.0,22.0,11.0,0.0,20218.0,74.9,50.0,0.0,1884.07,0.0,0.0,1.16,634.0,0.0,0.0,85818.0,0.0,1.0,1.0,1.0,12.0,65600.0,75.0,0.0,2.0,4368.0,75.0,0.0,18.0,3.0,8582.0,525.0,0.0,0.0,154.0,263.0,19.0,12.0,2.0,36.0,2.0,0.0,2.0,7.0,5.0,26.0,0.0,96.0,0.0,0.0,1
32000.0,11.48,107000.0,19.13,0.0,710.0,1.0,31.0,12.0,0.0,95821.0,89.0,27.0,0.0,4053.67,0.0,0.0,20260.34,614.0,0.0,0.0,197622.0,1.0,3.0,2.0,3.0,8.0,24295.0,95.0,1.0,2.0,6222.0,89.0,0.0,1.0,2.0,16468.0,6180.0,0.0,0.0,131.0,214.0,3.0,3.0,8.0,17.0,3.0,0.0,4.0,7.0,10.0,4.0,0.0,100.0,0.0,0.0,1
15200.0,13.99,69998.0,14.52,0.0,660.0,0.0,39.0,7.0,1.0,19434.0,85.6,15.0,0.0,1489.25,0.0,562.25,353.6,644.0,0.0,0.0,29586.0,1.0,1.0,0.0,1.0,15.0,10152.0,77.0,3.0,4.0,13797.0,82.0,0.0,0.0,0.0,4227.0,968.0,0.0,0.0,105.0,121.0,4.0,4.0,1.0,7.0,15.0,0.0,4.0,5.0,8.0,2.0,0.0,80.0,0.0,0.0,1
12500.0,11.99,60000.0,16.98,0.0,685.0,0.0,65.0,5.0,0.0,8619.0,69.0,8.0,0.0,2665.38,0.0,0.0,2.71,769.0,0.0,0.0,22593.0,0.0,2.0,1.0,2.0,7.0,13974.0,55.0,0.0,1.0,6968.0,60.0,1.0,0.0,1.0,4519.0,3724.0,0.0,0.0,38.0,116.0,19.0,7.0,1.0,19.0,7.0,1.0,2.0,3.0,3.0,3.0,0.0,87.5,0.0,0.0,1
21000.0,10.78,81000.0,17.19,0.0,700.0,0.0,46.0,12.0,0.0,14360.0,45.6,39.0,0.0,261.59,0.0,0.0,21293.03,724.0,0.0,0.0,171617.0,0.0,3.0,2.0,5.0,8.0,46030.0,91.0,2.0,5.0,7107.0,74.0,3.0,4.0,2.0,14301.0,6080.0,0.0,0.0,125.0,94.0,11.0,8.0,2.0,20.0,9.0,1.0,2.0,3.0,3.0,26.0,0.0,94.9,0.0,0.0,1
16000.0,8.49,35000.0,24.49,0.0,705.0,0.0,40.0,10.0,1.0,12989.0,50.9,13.0,0.0,2161.35,0.0,0.0,504.87,754.0,0.0,0.0,25404.0,0.0,1.0,0.0,1.0,22.0,12415.0,72.0,0.0,2.0,6233.0,59.0,0.0,0.0,0.0,2823.0,8195.0,0.0,0.0,22.0,116.0,16.0,16.0,0.0,21.0,22.0,0.0,3.0,6.0,7.0,1.0,0.0,91.7,1.0,0.0,1
24650.0,11.48,100000.0,22.64,0.0,725.0,0.0,31.0,11.0,0.0,31110.0,56.0,24.0,0.0,3389.0,0.0,0.0,14225.21,719.0,0.0,0.0,232132.0,1.0,2.0,0.0,1.0,14.0,31882.0,60.0,1.0,1.0,13028.0,58.0,0.0,1.0,0.0,21103.0,17569.0,0.0,0.0,57.0,332.0,5.0,5.0,5.0,5.0,5.0,0.0,4.0,5.0,12.0,2.0,0.0,100.0,0.0,0.0,1
11000.0,7.91,77000.0,28.73,2.0,685.0,0.0,9.0,11.0,0.0,10919.0,60.3,25.0,0.0,1382.9,0.0,0.0,1026.03,679.0,0.0,0.0,102832.0,1.0,4.0,0.0,1.0,13.0,91913.0,62.0,1.0,4.0,4739.0,61.0,0.0,4.0,0.0,9348.0,1622.0,0.0,0.0,141.0,117.0,3.0,3.0,3.0,17.0,13.0,0.0,3.0,5.0,5.0,11.0,1.0,92.0,0.0,0.0,1
22400.0,14.85,70000.0,18.69,0.0,695.0,1.0,31.0,10.0,0.0,15292.0,69.8,20.0,0.0,4179.61,0.0,0.0,18520.11,709.0,0.0,0.0,46351.0,1.0,2.0,1.0,3.0,10.0,31059.0,78.0,2.0,2.0,8045.0,75.0,1.0,7.0,3.0,5794.0,3442.0,0.0,0.0,133.0,155.0,4.0,4.0,0.0,11.0,1.0,0.0,2.0,6.0,4.0,9.0,0.0,100.0,0.0,0.0,1
15125.0,18.49,61000.0,25.38,0.0,680.0,0.0,31.0,16.0,0.0,19934.0,47.0,18.0,0.0,3680.39,0.0,1689.53,388.12,549.0,0.0,0.0,138317.0,1.0,1.0,1.0,1.0,12.0,31921.0,86.0,5.0,11.0,3527.0,47.0,0.0,0.0,4.0,9221.0,3867.0,0.0,0.0,44.0,34.0,3.0,3.0,1.0,15.0,7.0,0.0,3.0,13.0,3.0,3.0,0.0,100.0,0.0,0.0,1
8725.0,11.99,60000.0,29.56,0.0,730.0,0.0,31.0,9.0,0.0,7990.0,38.6,33.0,289.41,1691.48,0.0,0.0,289.76,599.0,0.0,0.0,182657.0,0.0,3.0,2.0,2.0,8.0,45057.0,75.0,1.0,2.0,3494.0,66.0,1.0,0.0,1.0,20295.0,12710.0,0.0,0.0,250.0,197.0,12.0,8.0,4.0,12.0,9.0,0.0,4.0,4.0,17.0,10.0,0.0,100.0,0.0,0.0,0
8000.0,7.91,63800.0,23.76,1.0,730.0,1.0,19.0,11.0,0.0,5025.0,32.2,35.0,0.0,893.19,0.0,0.0,3143.7,684.0,0.0,0.0,176193.0,2.0,2.0,2.0,2.0,6.0,29427.0,84.0,1.0,2.0,353.0,68.0,1.0,0.0,2.0,16018.0,1013.0,0.0,0.0,163.0,294.0,2.0,2.0,2.0,15.0,2.0,0.0,2.0,6.0,10.0,10.0,0.0,97.1,0.0,0.0,1
8000.0,9.17,52000.0,11.86,1.0,665.0,0.0,21.0,4.0,0.0,4715.0,26.2,16.0,0.0,1158.7,0.0,0.0,1262.65,694.0,0.0,219.0,4715.0,0.0,0.0,0.0,1.0,13.0,0.0,75.0,0.0,0.0,2776.0,26.0,0.0,3.0,5.0,1179.0,10585.0,0.0,0.0,139.0,142.0,34.0,13.0,2.0,34.0,8.0,2.0,2.0,2.0,7.0,4.0,1.0,75.0,0.0,0.0,1
11000.0,14.85,42240.0,19.18,1.0,685.0,0.0,19.0,13.0,0.0,4903.0,26.1,16.0,0.0,2675.63,0.0,0.0,380.12,664.0,0.0,0.0,17527.0,1.0,1.0,1.0,1.0,5.0,12624.0,90.0,2.0,3.0,1080.0,53.0,0.0,0.0,3.0,1348.0,3507.0,0.0,0.0,5.0,59.0,8.0,5.0,0.0,8.0,11.0,0.0,5.0,8.0,6.0,1.0,0.0,93.7,0.0,0.0,1
11725.0,18.99,82000.0,13.32,0.0,680.0,0.0,24.0,10.0,1.0,14337.0,35.8,22.0,5568.14,5393.64,0.0,0.0,304.09,664.0,0.0,0.0,462075.0,1.0,4.0,0.0,0.0,28.0,97024.0,118.0,2.0,2.0,3536.0,80.0,0.0,1.0,1.0,51342.0,2460.0,0.0,0.0,250.0,130.0,3.0,3.0,3.0,3.0,8.0,5.0,2.0,3.0,2.0,13.0,0.0,72.7,0.0,0.0,0
28500.0,18.99,70000.0,29.37,0.0,690.0,0.0,31.0,16.0,0.0,21710.0,77.0,29.0,0.0,10095.78,0.0,0.0,20192.2,754.0,1.0,91.0,51516.0,0.0,10.0,2.0,2.0,9.0,29806.0,61.0,0.0,4.0,6712.0,67.0,0.0,1.0,1.0,3220.0,2404.0,0.0,0.0,171.0,79.0,18.0,9.0,0.0,33.0,9.0,0.0,3.0,6.0,5.0,20.0,0.0,100.0,0.0,0.0,1
25000.0,6.49,120000.0,21.3,0.0,745.0,0.0,31.0,17.0,0.0,29581.0,28.0,33.0,0.0,2557.44,0.0,0.0,765.77,809.0,0.0,0.0,205345.0,1.0,3.0,1.0,1.0,3.0,25115.0,39.0,1.0,2.0,13105.0,32.0,0.0,0.0,0.0,12834.0,67219.0,0.0,0.0,147.0,348.0,10.0,3.0,1.0,10.0,5.0,0.0,6.0,6.0,21.0,6.0,0.0,100.0,0.0,0.0,1
7000.0,9.17,70000.0,16.1,0.0,660.0,2.0,31.0,13.0,0.0,2978.0,47.0,20.0,0.0,771.96,0.0,0.0,142.84,774.0,0.0,0.0,18851.0,0.0,5.0,0.0,0.0,45.0,15873.0,38.0,0.0,3.0,1193.0,47.0,1.0,0.0,3.0,1450.0,1625.0,0.0,0.0,97.0,96.0,15.0,15.0,0.0,23.0,2.0,0.0,2.0,8.0,4.0,8.0,0.0,90.0,0.0,0.0,1
12000.0,9.8,100000.0,12.07,0.0,665.0,0.0,31.0,10.0,0.0,24801.0,65.4,44.0,0.0,1196.79,0.0,0.0,2821.77,764.0,0.0,0.0,64010.0,1.0,2.0,0.0,2.0,16.0,39209.0,97.0,4.0,7.0,12224.0,82.0,0.0,3.0,4.0,7112.0,11113.0,0.0,0.0,122.0,183.0,5.0,5.0,0.0,5.0,3.0,0.0,4.0,6.0,12.0,17.0,0.0,100.0,0.0,0.0,1
20000.0,8.49,40000.0,20.04,0.0,785.0,3.0,31.0,16.0,0.0,3137.0,6.1,44.0,8322.49,3895.03,0.0,0.0,410.24,754.0,0.0,0.0,166975.0,1.0,1.0,0.0,2.0,23.0,25031.0,77.0,3.0,6.0,790.0,33.0,0.0,1.0,3.0,11132.0,28463.0,0.0,0.0,123.0,174.0,3.0,3.0,3.0,15.0,3.0,0.0,4.0,8.0,15.0,10.0,0.0,100.0,0.0,0.0,0
5875.0,15.77,56000.0,25.65,0.0,670.0,2.0,31.0,5.0,0.0,928.0,38.7,11.0,0.0,1390.06,0.0,0.0,2130.68,749.0,0.0,200.0,40710.0,3.0,3.0,2.0,3.0,1.0,39782.0,74.0,2.0,2.0,667.0,72.0,2.0,5.0,3.0,8142.0,333.0,0.0,0.0,122.0,12.0,5.0,1.0,0.0,12.0,1.0,0.0,1.0,2.0,1.0,9.0,0.0,100.0,0.0,0.0,1
18000.0,18.49,145000.0,15.54,0.0,670.0,0.0,33.0,26.0,0.0,36333.0,47.9,49.0,0.0,7721.38,0.0,0.0,10386.23,704.0,0.0,0.0,91350.0,2.0,2.0,0.0,1.0,13.0,54420.0,90.0,3.0,5.0,6755.0,67.0,1.0,0.0,0.0,3972.0,24131.0,0.0,0.0,116.0,189.0,2.0,2.0,5.0,2.0,20.0,3.0,7.0,13.0,18.0,7.0,0.0,93.9,0.0,0.0,1
28000.0,7.91,160000.0,23.69,0.0,710.0,1.0,31.0,16.0,0.0,158563.0,75.2,31.0,0.0,3531.24,87.62,0.0,60.45,569.0,0.0,0.0,863809.0,1.0,2.0,1.0,2.0,12.0,55563.0,75.0,0.0,3.0,100973.0,75.0,1.0,5.0,5.0,57587.0,38277.0,0.0,0.0,130.0,291.0,14.0,5.0,6.0,14.0,3.0,0.0,4.0,7.0,10.0,9.0,0.0,100.0,0.0,0.0,1
35000.0,9.8,205000.0,5.71,0.0,710.0,1.0,72.0,10.0,0.0,13356.0,22.8,44.0,0.0,917.7,0.0,0.0,34484.92,669.0,0.0,0.0,52253.0,1.0,1.0,1.0,3.0,8.0,38631.0,75.0,2.0,2.0,2878.0,20.0,2.0,4.0,6.0,5225.0,44719.0,1.0,0.0,171.0,513.0,4.0,4.0,2.0,32.0,1.0,2.0,3.0,4.0,13.0,21.0,0.0,100.0,0.0,0.0,1
31800.0,16.59,65000.0,24.15,0.0,810.0,0.0,31.0,12.0,0.0,17044.0,17.7,23.0,0.0,4464.31,0.0,0.0,29287.7,769.0,0.0,0.0,151320.0,0.0,2.0,1.0,1.0,9.0,17635.0,39.0,0.0,1.0,0.0,25.0,2.0,7.0,2.0,12610.0,38100.0,0.0,0.0,98.0,129.0,13.0,9.0,7.0,33.0,9.0,0.0,0.0,2.0,5.0,3.0,0.0,100.0,0.0,0.0,1
25000.0,17.97,105000.0,22.57,0.0,680.0,0.0,31.0,10.0,1.0,5787.0,31.3,41.0,0.0,10118.45,0.0,0.0,13961.76,719.0,0.0,0.0,126079.0,0.0,4.0,1.0,5.0,9.0,120292.0,88.0,0.0,1.0,5720.0,74.0,2.0,16.0,5.0,14009.0,9113.0,0.0,0.0,132.0,149.0,19.0,9.0,4.0,29.0,0.0,0.0,2.0,2.0,5.0,28.0,0.0,100.0,1.0,0.0,1
16000.0,17.27,54000.0,20.73,0.0,715.0,1.0,39.0,10.0,0.0,4280.0,27.8,16.0,0.0,4598.51,57.26,0.0,23.29,499.0,0.0,0.0,54383.0,4.0,1.0,2.0,2.0,4.0,50103.0,75.0,6.0,8.0,1324.0,28.0,5.0,0.0,8.0,5438.0,8820.0,0.0,0.0,162.0,104.0,2.0,2.0,0.0,2.0,3.0,0.0,2.0,3.0,5.0,5.0,0.0,93.7,0.0,0.0,1
25000.0,10.78,82000.0,26.88,0.0,720.0,0.0,31.0,8.0,0.0,29034.0,80.0,19.0,10752.13,6266.24,0.0,0.0,540.83,699.0,0.0,0.0,51088.0,0.0,2.0,0.0,0.0,42.0,22054.0,38.0,0.0,3.0,8938.0,54.0,0.0,0.0,2.0,6386.0,677.0,0.0,0.0,135.0,228.0,13.0,13.0,0.0,13.0,4.0,0.0,4.0,6.0,7.0,5.0,0.0,100.0,0.0,0.0,0
35000.0,16.59,139000.0,14.95,0.0,670.0,2.0,31.0,10.0,0.0,24127.0,77.8,28.0,0.0,7004.45,0.0,0.0,29152.85,674.0,0.0,0.0,437916.0,4.0,2.0,0.0,0.0,25.0,21565.0,62.0,4.0,6.0,8947.0,70.0,3.0,2.0,5.0,43792.0,194.0,0.0,0.0,54.0,77.0,4.0,4.0,5.0,4.0,4.0,0.0,3.0,6.0,9.0,3.0,0.0,100.0,0.0,0.0,1
18000.0,7.91,60000.0,11.52,0.0,680.0,0.0,31.0,12.0,0.0,16649.0,50.3,18.0,0.0,2082.21,0.0,724.8,563.31,574.0,0.0,237.0,249471.0,1.0,1.0,0.0,1.0,15.0,5516.0,63.0,2.0,6.0,7075.0,53.0,1.0,0.0,4.0,22679.0,10489.0,0.0,0.0,15.0,90.0,6.0,6.0,1.0,6.0,0.0,1.0,4.0,4.0,6.0,1.0,0.0,94.4,0.0,0.0,1
10000.0,7.49,55500.0,15.05,1.0,700.0,0.0,19.0,8.0,0.0,13908.0,41.5,16.0,0.0,1053.24,0.0,0.0,3910.18,729.0,0.0,60.0,197329.0,1.0,2.0,1.0,3.0,6.0,47723.0,98.0,0.0,1.0,8372.0,75.0,1.0,0.0,1.0,24666.0,12592.0,0.0,0.0,137.0,154.0,13.0,6.0,2.0,46.0,6.0,0.0,3.0,3.0,5.0,7.0,1.0,87.5,0.0,0.0,1
8000.0,14.85,53040.0,20.54,0.0,660.0,3.0,42.0,12.0,1.0,8195.0,63.0,35.0,0.0,2113.2,0.0,0.0,2465.78,649.0,0.0,0.0,18745.0,3.0,1.0,1.0,2.0,5.0,10550.0,93.0,2.0,8.0,1463.0,77.0,2.0,4.0,4.0,1562.0,2025.0,0.0,0.0,173.0,129.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,8.0,14.0,14.0,0.0,96.8,1.0,0.0,1
12000.0,13.44,75000.0,18.46,1.0,680.0,0.0,18.0,11.0,0.0,31405.0,84.9,19.0,5350.34,3806.44,0.0,0.0,275.75,679.0,0.0,0.0,188332.0,0.0,1.0,0.0,0.0,30.0,9025.0,54.0,3.0,4.0,18764.0,75.0,0.0,0.0,1.0,18833.0,4545.0,0.0,0.0,127.0,213.0,10.0,10.0,2.0,10.0,11.0,0.0,4.0,5.0,6.0,5.0,0.0,89.5,0.0,0.0,0
15000.0,5.32,75000.0,8.75,0.0,780.0,2.0,31.0,11.0,0.0,6138.0,12.3,34.0,0.0,931.01,0.0,0.0,8262.68,799.0,0.0,0.0,348839.0,3.0,1.0,0.0,1.0,22.0,4326.0,39.0,3.0,3.0,3763.0,17.0,2.0,0.0,3.0,31713.0,24837.0,0.0,0.0,22.0,569.0,2.0,2.0,4.0,6.0,2.0,0.0,1.0,5.0,13.0,1.0,0.0,100.0,0.0,0.0,1
20000.0,11.99,155000.0,22.47,1.0,710.0,0.0,11.0,17.0,0.0,12740.0,34.8,25.0,0.0,4696.29,0.0,0.0,12275.48,649.0,0.0,0.0,589998.0,0.0,4.0,0.0,3.0,16.0,59321.0,60.0,1.0,2.0,2816.0,60.0,0.0,2.0,0.0,36875.0,13141.0,0.0,0.0,157.0,253.0,9.0,9.0,3.0,9.0,22.0,0.0,3.0,6.0,6.0,9.0,0.0,88.0,0.0,0.0,1
14000.0,19.89,80000.0,14.39,0.0,700.0,0.0,31.0,13.0,0.0,28820.0,58.8,28.0,0.0,522.34,0.0,0.0,14190.96,719.0,0.0,0.0,161577.0,2.0,4.0,0.0,0.0,55.0,9101.0,23.0,2.0,4.0,9591.0,43.0,3.0,2.0,3.0,12429.0,18080.0,0.0,0.0,147.0,148.0,3.0,3.0,4.0,3.0,1.0,0.0,5.0,5.0,12.0,5.0,0.0,100.0,0.0,0.0,1
